year,month,lat,lon,c_maize,c_beans,c_oil,c_salt,c_food_price_index,inflation_maize,inflation_beans,trust_maize,trust_beans,data_coverage,data_coverage_recent,index_confidence_score,mkt_name_Gulu,mkt_name_Hoima,mkt_name_Jinja,mkt_name_Lira,mkt_name_Market Average,mkt_name_Mbarara
2013,11,1.43,31.35,690.44,1594.3,5846.86,1872.0,0.77,0.98,5.09,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2013,12,1.43,31.35,708.51,1552.26,5875.18,1859.85,0.77,4.63,0.38,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2014,1,1.43,31.35,690.02,1695.07,5828.82,1758.09,0.78,-2.29,4.11,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2014,2,1.43,31.35,707.61,1849.25,5436.51,1666.78,0.75,-3.45,3.91,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2014,3,1.43,31.35,777.31,1960.36,5649.11,1747.41,0.77,-0.87,1.1,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2014,4,1.43,31.35,754.53,2130.0,5696.78,1864.75,0.78,4.27,6.43,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2014,5,1.43,31.35,786.97,1998.47,5742.01,1996.88,0.79,-0.79,-1.75,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2014,6,1.43,31.35,889.59,1820.44,6076.3,1942.31,0.8,6.74,-5.67,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2014,7,1.43,31.35,876.37,1672.5,5910.67,1853.73,0.79,14.78,-9.68,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2014,8,1.43,31.35,905.88,1643.7,5892.65,1819.6,0.79,29.36,-22.08,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2014,9,1.43,31.35,847.38,1716.47,5734.5,1815.9,0.79,18.39,-23.94,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2014,10,1.43,31.35,869.37,1741.76,5933.88,1830.91,0.79,19.7,-13.23,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2014,11,1.43,31.35,829.16,1645.61,5615.4,1846.53,0.77,20.09,3.22,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2014,12,1.43,31.35,836.75,1639.04,5812.99,1828.99,0.79,18.1,5.59,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2015,1,1.43,31.35,781.88,1729.3,5648.93,1851.93,0.8,13.31,2.02,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2015,2,1.43,31.35,907.36,2178.24,5474.98,1825.45,0.84,28.23,17.79,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2015,3,1.43,31.35,965.09,2177.83,5568.68,1775.45,0.85,24.16,11.09,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2015,4,1.43,31.35,1182.9,2214.23,5635.18,2074.5,0.9,56.77,3.95,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2015,5,1.43,31.35,1155.3,2259.56,5577.97,1835.66,0.89,46.8,13.06,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2015,6,1.43,31.35,1113.35,2463.89,5670.09,1846.68,0.9,25.15,35.35,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2015,7,1.43,31.35,1055.58,2068.24,5909.58,1893.97,0.88,20.45,23.66,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2015,8,1.43,31.35,1041.73,2061.44,6073.38,1846.9,0.88,15.0,25.41,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2015,9,1.43,31.35,946.74,2149.09,5818.26,1831.69,0.87,11.73,25.2,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2015,10,1.43,31.35,1047.58,2447.0,5984.4,1867.59,0.9,20.5,40.49,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2015,11,1.43,31.35,1114.54,2475.06,5970.28,1923.96,0.92,34.42,50.4,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2015,12,1.43,31.35,1007.18,2393.26,5964.14,1972.49,0.92,20.37,46.02,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2016,1,1.43,31.35,846.46,2311.1,6002.94,1882.16,0.89,8.26,33.64,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2016,2,1.43,31.35,995.25,2494.55,6054.17,1886.92,0.94,9.69,14.52,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2016,3,1.43,31.35,933.79,2385.5,6057.34,2116.8,0.92,-3.24,9.54,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2016,4,1.43,31.35,1068.23,2552.1,5923.21,2073.36,0.95,-9.69,15.26,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2016,5,1.43,31.35,1071.69,2704.43,5832.69,2113.51,0.94,-7.24,19.69,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2016,6,1.43,31.35,1086.36,2411.77,5876.42,2168.17,0.95,-2.42,-2.12,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2016,7,1.43,31.35,1086.04,2166.35,6234.79,2190.23,0.95,2.89,4.74,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2016,8,1.43,31.35,1174.53,2321.84,5863.04,2042.78,0.96,12.75,12.63,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2016,9,1.43,31.35,1044.49,2247.85,5688.3,2092.57,0.93,10.32,4.6,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2016,10,1.43,31.35,1116.99,2413.08,5496.62,2103.75,0.96,6.63,-1.39,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2016,11,1.43,31.35,1133.75,2354.34,5826.96,2055.35,0.96,1.72,-4.88,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2016,12,1.43,31.35,1215.67,2497.13,5771.78,2166.37,1.02,20.7,4.34,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2017,1,1.43,31.35,1215.34,2669.58,5596.57,2119.74,1.02,43.58,15.51,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2017,2,1.43,31.35,1188.47,2692.06,5713.89,2197.97,1.04,19.41,7.92,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2017,3,1.43,31.35,1181.07,2750.22,5978.11,2228.86,1.05,26.48,15.29,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2017,4,1.43,31.35,1522.8,3236.43,6099.26,2361.38,1.17,42.55,26.81,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2017,5,1.43,31.35,1493.88,3031.92,6631.16,2440.25,1.21,39.4,12.11,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2017,6,1.43,31.35,1458.5,2720.0,6255.27,2423.2,1.16,34.26,12.78,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2017,7,1.43,31.35,1308.87,2552.64,6488.8,2754.16,1.17,20.52,17.83,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2017,8,1.43,31.35,1307.77,2407.38,6409.04,2578.89,1.12,11.34,3.68,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2017,9,1.43,31.35,1087.8,2253.23,6337.86,2397.88,1.05,4.15,0.24,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2017,10,1.43,31.35,1140.83,2499.47,6315.85,2668.5,1.08,2.13,3.58,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2017,11,1.43,31.35,1056.2,2320.27,6300.46,2466.94,1.02,-6.84,-1.45,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2017,12,1.43,31.35,1102.69,2512.74,6175.36,2630.7,1.06,-9.29,0.62,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2018,1,1.43,31.35,1000.48,2416.64,6018.47,2788.33,1.02,-17.68,-9.47,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2018,2,1.43,31.35,1016.8,2459.03,5980.63,2468.13,1.02,-14.45,-8.66,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2018,3,1.43,31.35,996.44,2449.12,6069.86,2553.57,1.01,-15.63,-10.95,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2018,4,1.43,31.35,1013.85,2447.55,6225.95,2226.53,1.0,-33.42,-24.37,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2018,5,1.43,31.35,921.63,2223.41,6113.19,2444.24,0.98,-38.31,-26.67,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2018,6,1.43,31.35,907.56,2213.4,6235.89,2153.19,0.97,-37.77,-18.63,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2018,7,1.43,31.35,901.47,1879.87,6225.55,2303.1,0.94,-31.13,-26.36,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2018,8,1.43,31.35,894.94,1964.54,6174.54,2152.91,0.92,-31.57,-18.4,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2018,9,1.43,31.35,863.35,2046.87,5849.3,2319.5,0.91,-20.63,-9.16,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2018,10,1.43,31.35,855.14,2185.15,6035.32,2243.31,0.91,-25.04,-12.58,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2018,11,1.43,31.35,884.78,2186.88,6000.11,2200.06,0.88,-16.23,-5.75,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2018,12,1.43,31.35,873.73,2209.71,5888.01,1980.8,0.86,-20.76,-12.06,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2019,1,1.43,31.35,840.74,2437.51,5822.18,2037.47,0.88,-15.97,0.86,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2019,2,1.43,31.35,898.1,2776.13,5769.62,1968.24,0.91,-11.67,12.9,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2019,3,1.43,31.35,938.14,2818.17,5416.36,2162.41,0.91,-5.85,15.07,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2019,4,1.43,31.35,1032.06,3049.68,5975.45,2027.87,0.96,1.8,24.6,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2019,5,1.43,31.35,1331.22,3356.5,6400.15,2180.28,1.06,44.44,50.96,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2019,6,1.43,31.35,1228.97,3140.51,5884.06,2302.18,1.05,35.41,41.89,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2019,7,1.43,31.35,1400.04,3225.86,6098.9,2342.5,1.07,55.31,71.6,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2019,8,1.43,31.35,1231.2,3289.43,6183.25,2383.75,1.06,37.57,67.44,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2019,9,1.43,31.35,1009.96,3264.28,5822.55,2122.16,1.0,16.98,59.48,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2019,10,1.43,31.35,1167.05,3143.42,6215.03,2259.59,1.03,36.47,43.85,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2019,11,1.43,31.35,1281.78,3346.08,6425.08,2236.38,1.06,44.87,53.01,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2019,12,1.43,31.35,1051.17,3322.7,5819.4,2081.93,0.98,20.31,50.37,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2020,1,1.43,31.35,969.66,3237.12,5906.17,2200.7,1.0,15.33,32.8,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2020,2,1.43,31.35,1020.55,3555.12,5967.15,2320.77,1.05,13.63,28.06,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2020,3,1.43,31.35,898.1,3815.25,5729.0,2107.81,1.01,-4.27,35.38,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2020,4,1.43,31.35,1214.65,4470.19,6062.69,2079.21,1.12,17.69,46.58,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2020,5,1.43,31.35,1028.22,4513.5,6217.85,2023.56,1.05,-22.76,34.47,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2020,6,1.43,31.35,955.13,3868.04,6297.64,1808.72,1.02,-22.28,23.17,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2020,7,1.43,31.35,1086.99,3639.02,6181.72,1893.16,1.02,-22.36,12.81,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2020,8,1.43,31.35,957.53,3428.99,5847.49,1891.1,0.98,-22.23,4.24,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2020,9,1.43,31.35,813.01,3545.47,5737.38,1748.81,0.97,-19.5,8.61,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2020,10,1.43,31.35,853.12,3306.1,5751.29,1882.72,0.97,-26.9,5.18,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2020,11,1.43,31.35,914.39,3203.44,6043.48,1883.15,0.99,-28.66,-4.26,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2020,12,1.43,31.35,715.13,2783.03,5863.74,1932.05,0.9,-31.97,-16.24,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2021,1,1.43,31.35,706.7,2857.8,5952.32,1991.65,0.9,-27.12,-11.72,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2021,2,1.43,31.35,723.06,2934.72,6073.17,2012.14,0.91,-29.15,-17.45,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2021,3,1.43,31.35,767.67,2993.3,6166.79,2006.32,0.92,-14.52,-21.54,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2021,4,1.43,31.35,791.51,2748.55,6892.32,2017.13,0.95,-34.84,-38.51,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2021,5,1.43,31.35,737.55,2710.46,6849.76,2012.79,0.92,-28.27,-39.95,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2021,6,1.43,31.35,896.42,2612.71,7042.01,1973.8,0.94,-6.15,-32.45,6.1,6.5,18.25,28.08,0.97,0,1,0,0,0,0
2021,7,1.43,31.35,850.0,2374.16,7600.0,1860.19,0.95,-21.8,-34.76,6.6,7.0,18.25,28.08,0.97,0,1,0,0,0,0
2021,8,1.43,31.35,856.97,1914.0,7571.0,1841.76,0.93,-10.5,-44.18,7.0,7.5,18.25,28.08,0.97,0,1,0,0,0,0
2021,9,1.43,31.35,1016.59,2200.0,7929.0,1846.37,0.98,25.04,-37.95,7.4,7.9,18.25,28.08,0.97,0,1,0,0,0,0
2021,10,1.43,31.35,1011.26,2245.0,7962.0,1843.15,0.96,18.54,-32.1,7.7,8.3,18.25,28.08,0.97,0,1,0,0,0,0
2021,11,1.43,31.35,1105.54,2389.0,8000.0,1871.38,0.96,20.9,-25.42,8.0,8.6,18.25,28.08,0.97,0,1,0,0,0,0
2021,12,1.43,31.35,1057.16,2300.0,8000.0,1828.58,0.94,47.83,-17.36,8.3,8.9,18.25,28.08,0.97,0,1,0,0,0,0
2022,1,1.43,31.35,900.0,1971.0,8000.0,1820.04,0.87,27.35,-31.03,8.6,9.1,18.25,28.08,0.97,0,1,0,0,0,0
2022,2,1.43,31.35,1256.75,2359.9,8882.68,1769.24,1.0,73.81,-19.59,8.6,9.1,18.25,28.08,0.97,0,1,0,0,0,0
2022,3,1.43,31.35,1300.0,2500.0,9750.0,1695.92,1.07,69.34,-16.48,8.9,9.4,18.25,28.08,0.97,0,1,0,0,0,0
2022,4,1.43,31.35,1600.0,2600.0,10000.0,1809.08,1.2,102.15,-5.4,9.2,9.6,18.25,28.08,0.97,0,1,0,0,0,0
2022,5,1.43,31.35,2000.0,3000.0,10000.0,1681.03,1.28,171.17,10.68,9.5,9.8,18.25,28.08,0.97,0,1,0,0,0,0
2022,6,1.43,31.35,2083.0,3000.0,10000.0,1646.53,1.32,132.37,14.82,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2022,7,1.43,31.35,2375.0,3375.0,10000.0,1656.62,1.39,179.41,42.16,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2022,8,1.43,31.35,2417.0,3500.0,9750.0,1631.01,1.46,182.04,82.86,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2022,9,1.43,31.35,2000.0,3500.0,9250.0,1646.92,1.46,96.74,59.09,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2022,10,1.43,31.35,2000.0,3400.0,9000.0,1630.93,1.48,97.77,51.45,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2022,11,1.43,31.35,2375.0,3875.0,9000.0,1603.98,1.51,114.83,62.2,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2022,12,1.43,31.35,2625.0,4000.0,8000.0,1560.93,1.48,148.31,73.91,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2023,1,1.43,31.35,2200.0,4000.0,8000.0,1624.83,1.43,144.44,102.94,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2023,2,1.43,31.35,1500.0,4000.0,8000.0,1615.25,1.38,19.36,69.5,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2023,3,1.43,31.35,1500.0,4000.0,8000.0,1519.86,1.35,15.38,60.0,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2023,4,1.43,31.35,1700.0,4125.0,7667.22,1557.81,1.38,6.25,58.65,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2023,5,1.43,31.35,1769.37,4297.35,7303.82,1621.62,1.34,-11.53,43.25,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2023,6,1.43,31.35,2000.0,4700.0,7000.0,1491.93,1.35,-3.98,56.67,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2023,7,1.43,31.35,1750.0,4150.0,7000.0,1597.38,1.32,-26.32,22.96,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2023,8,1.43,31.35,1800.0,4520.0,7000.0,1620.48,1.33,-25.53,29.14,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2023,9,1.43,31.35,2000.0,5000.0,7000.0,1575.45,1.38,0.0,42.86,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2023,10,1.43,31.35,2000.0,4875.0,7000.0,1582.76,1.41,0.0,43.38,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2023,11,1.43,31.35,1900.0,4100.0,7000.0,1614.09,1.29,-20.0,5.81,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2023,12,1.43,31.35,1420.0,3800.0,7000.0,1451.93,1.2,-45.9,-5.0,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2024,1,1.43,31.35,1173.81,3080.0,7000.0,1536.6,1.1,-46.65,-23.0,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2024,2,1.43,31.35,700.0,3636.84,7000.0,1480.55,1.12,-53.33,-9.08,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2024,3,1.43,31.35,608.56,4022.86,7000.0,1432.4,1.16,-59.43,0.57,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2024,4,1.43,31.35,750.0,4867.79,7000.0,1540.78,1.22,-55.88,18.01,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2024,5,1.43,31.35,720.0,5000.0,7000.0,1440.64,1.19,-59.31,16.35,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2024,6,1.43,31.35,700.0,5000.0,7200.0,1568.64,1.19,-65.0,6.38,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2024,7,1.43,31.35,840.0,4587.33,7000.0,1538.77,1.15,-52.0,10.54,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2024,8,1.43,31.35,911.0,4111.0,7000.0,1528.6,1.16,-49.39,-9.05,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2024,9,1.43,31.35,1000.0,4875.0,7000.0,1541.25,1.21,-50.0,-2.5,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2024,10,1.43,31.35,1000.0,4300.0,7000.0,1538.65,1.19,-50.0,-11.79,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2024,11,1.43,31.35,1000.0,3500.0,7000.0,1577.82,1.23,-47.37,-14.63,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2024,12,1.43,31.35,1000.0,3500.0,7000.0,1628.84,1.23,-29.58,-7.89,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2025,1,1.43,31.35,1000.0,3500.0,7000.0,1658.74,1.23,-14.81,13.64,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2025,2,1.43,31.35,1000.0,3500.0,7000.0,1699.46,1.23,42.86,-3.76,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2025,3,1.43,31.35,1014.0,3694.44,8061.07,1735.61,1.28,66.62,-8.16,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2025,4,1.43,31.35,1300.0,4035.71,8367.21,1678.36,1.33,73.33,-17.09,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2025,5,1.43,31.35,1219.78,4361.11,8343.44,1738.39,1.43,69.41,-12.78,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2025,6,1.43,31.35,1337.71,5000.0,9042.21,1850.81,1.5,91.1,0.0,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2025,7,1.43,31.35,1450.78,4000.0,9710.86,1764.7,1.41,72.71,-12.8,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2025,8,1.43,31.35,1500.0,4000.0,10000.0,1815.42,1.42,64.65,-2.7,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2025,9,1.43,31.35,1500.0,4000.0,10000.0,1863.89,1.44,50.0,-17.95,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2025,10,1.43,31.35,1500.0,4000.0,10000.0,1857.72,1.44,50.0,-6.98,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2025,11,1.43,31.35,1500.0,4000.0,10000.0,1820.71,1.44,50.0,14.29,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2025,12,1.43,31.35,1500.0,4000.0,10000.0,1860.83,1.44,50.0,14.29,10.0,10.0,18.25,28.08,0.97,0,1,0,0,0,0
2026,1,1.43,31.35,1271.75,3378.56,8810.43,1834.57,1.31,27.18,-3.47,9.7,9.9,18.25,28.08,0.97,0,1,0,0,0,0
2026,2,1.43,31.35,1422.38,3432.92,8944.72,1781.05,1.34,42.24,-1.92,9.5,9.8,18.25,28.08,0.97,0,1,0,0,0,0
2026,3,1.43,31.35,1352.66,3389.48,8455.06,1765.44,1.33,33.4,-8.25,9.2,9.6,18.25,28.08,0.97,0,1,0,0,0,0
2026,4,1.43,31.35,1477.64,3905.33,8780.61,1856.44,1.35,13.66,-3.23,9.0,9.4,18.25,28.08,0.97,0,1,0,0,0,0
2026,5,1.43,31.35,1567.23,3688.02,8888.78,1830.39,1.35,28.48,-15.43,8.7,9.2,18.25,28.08,0.97,0,1,0,0,0,0
2026,6,1.43,31.35,1514.54,3251.57,8466.23,1876.65,1.29,13.22,-34.97,8.4,8.9,18.25,28.08,0.97,0,1,0,0,0,0
2026,7,1.43,31.35,1754.36,3543.3,8970.75,1819.99,1.35,20.93,-11.42,8.1,8.6,18.25,28.08,0.97,0,1,0,0,0,0
2026,8,1.43,31.35,1680.21,3725.27,8736.45,1873.62,1.36,12.01,-6.87,7.8,8.3,18.25,28.08,0.97,0,1,0,0,0,0
2007,1,0.42,33.2,495.41,1009.64,4268.18,1182.93,0.47,,,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2007,2,0.42,33.2,431.15,1018.22,4134.57,1191.53,0.45,,,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2007,3,0.42,33.2,471.73,1073.52,4185.92,1194.37,0.46,,,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2007,4,0.42,33.2,478.93,1128.02,4237.34,1220.5,0.47,,,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2007,5,0.42,33.2,477.36,1161.54,4229.2,1252.06,0.47,,,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2007,6,0.42,33.2,467.09,1065.16,4156.8,1244.42,0.47,,,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2007,7,0.42,33.2,466.2,1022.14,4211.45,1241.02,0.47,,,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2007,8,0.42,33.2,469.34,1091.54,4291.52,1253.46,0.48,,,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2007,9,0.42,33.2,477.92,1134.28,4332.03,1228.71,0.48,,,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2007,10,0.42,33.2,477.57,1124.05,4280.35,1221.05,0.48,,,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2007,11,0.42,33.2,490.91,1027.04,4427.83,1282.59,0.49,,,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2007,12,0.42,33.2,490.81,1013.33,4197.56,1266.73,0.48,,,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2008,1,0.42,33.2,555.96,1068.83,4262.06,1246.16,0.5,12.22,5.86,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2008,2,0.42,33.2,472.6,1062.59,4223.33,1213.84,0.47,9.61,4.36,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2008,3,0.42,33.2,527.18,1124.56,4175.17,1240.94,0.48,11.76,4.75,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2008,4,0.42,33.2,533.04,1239.46,4402.58,1298.61,0.51,11.3,9.88,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2008,5,0.42,33.2,533.47,1257.16,4390.16,1258.21,0.5,11.75,8.23,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2008,6,0.42,33.2,521.69,1136.56,4355.14,1302.1,0.49,11.69,6.7,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2008,7,0.42,33.2,526.72,1164.77,4352.3,1262.56,0.49,12.98,13.95,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2008,8,0.42,33.2,540.71,1238.62,4487.87,1280.6,0.51,15.21,13.47,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2008,9,0.42,33.2,570.84,1483.4,4557.79,1302.69,0.54,19.44,30.78,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2008,10,0.42,33.2,549.18,1647.95,4600.42,1276.34,0.55,14.99,46.61,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2008,11,0.42,33.2,622.03,1515.05,5039.85,1401.47,0.57,26.71,47.52,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2008,12,0.42,33.2,615.43,1497.87,4918.61,1359.29,0.57,25.39,47.82,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2009,1,0.42,33.2,625.2,1544.53,5004.1,1397.97,0.58,12.45,44.51,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
2009,2,0.42,33.2,499.48,1508.72,5007.51,1408.28,0.56,5.69,41.99,6.1,6.5,18.25,28.08,0.97,0,0,1,0,0,0
