ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,cassava_flour,cassava_flour_fao,maize,maize_flour,millet,millet_fao,oil,salt,sorghum,sorghum_fao,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cassava_flour,h_cassava_flour,l_cassava_flour,c_cassava_flour,inflation_cassava_flour,trust_cassava_flour,o_cassava_flour_fao,h_cassava_flour_fao,l_cassava_flour_fao,c_cassava_flour_fao,inflation_cassava_flour_fao,trust_cassava_flour_fao,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_maize_flour,h_maize_flour,l_maize_flour,c_maize_flour,inflation_maize_flour,trust_maize_flour,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_millet_fao,h_millet_fao,l_millet_fao,c_millet_fao,inflation_millet_fao,trust_millet_fao,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_salt,h_salt,l_salt,c_salt,inflation_salt,trust_salt,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_sorghum_fao,h_sorghum_fao,l_sorghum_fao,c_sorghum_fao,inflation_sorghum_fao,trust_sorghum_fao,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2008-10-01,2008,10,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1538.41,1651.17,1455.78,1651.17,45.55,6.5,670.47,712.44,628.49,662.17,26.15,8.5,590.43,628.36,552.49,574.79,28.92,8.4,560.63,618.09,503.17,553.41,16.51,6.1,994.95,1043.8,917.8,917.8,18.57,7.3,1132.27,1187.99,1076.54,1122.76,8.11,7.8,1220.99,1247.8,1194.17,1195.03,7.53,8.9,4086.24,4202.21,3970.27,4079.64,10.29,9.0,1279.34,1344.24,1203.77,1203.77,3.88,9.2,602.77,616.23,589.3,606.95,4.18,6.3,737.96,753.46,722.47,745.3,2.27,8.8,0.52,0.54,0.51,0.52,15.15,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2008-11-01,2008,11,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1591.11,1683.29,1498.92,1516.1,46.59,6.5,670.92,713.29,628.55,691.56,32.99,8.5,584.89,621.94,547.84,609.9,38.0,8.4,563.63,624.35,507.29,624.35,26.68,6.1,936.4,1022.67,888.79,1022.67,25.61,7.3,1118.61,1268.58,1062.89,1268.58,17.43,7.8,1199.52,1300.3,1173.15,1300.3,13.76,8.9,4085.65,4393.24,3969.56,4393.24,15.81,9.0,1233.47,1301.06,1174.1,1301.06,8.19,9.2,609.87,623.21,596.52,609.76,4.78,6.3,745.47,776.08,730.08,776.08,6.18,8.8,0.52,0.54,0.51,0.54,19.82,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2008-12-01,2008,12,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1476.13,1561.03,1391.22,1501.74,46.77,6.5,701.0,745.46,656.53,673.05,31.77,8.5,608.94,648.33,569.55,596.8,36.56,8.4,610.07,673.09,547.05,624.02,26.75,6.1,1011.47,1068.67,954.27,1034.65,25.23,7.3,1255.15,1320.22,1190.08,1227.84,15.41,7.8,1306.74,1342.67,1270.8,1282.97,13.27,8.9,4406.69,4540.52,4272.86,4332.69,17.49,9.0,1270.18,1334.42,1205.94,1312.16,9.15,9.2,613.13,631.17,600.02,631.17,7.76,6.3,776.93,794.39,759.47,768.91,4.99,8.8,0.55,0.56,0.53,0.54,20.08,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2009-01-01,2009,1,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1491.78,1576.3,1407.25,1571.26,45.1,6.5,679.49,722.94,636.04,712.68,31.85,8.5,608.2,646.85,569.55,635.69,41.17,8.4,637.63,701.3,573.96,638.9,16.93,6.1,1049.04,1102.67,977.85,977.85,-0.53,7.3,1242.68,1305.25,1180.12,1228.8,19.56,7.8,1288.19,1322.89,1253.49,1307.63,14.98,8.9,4401.97,4532.55,4271.39,4490.92,20.28,9.0,1298.93,1364.0,1233.86,1359.65,15.04,9.2,632.6,647.26,617.93,618.78,5.96,6.3,768.92,785.84,751.99,760.16,3.02,8.8,0.54,0.55,0.53,0.55,18.19,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2009-02-01,2009,2,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1557.49,1646.12,1468.85,1554.05,43.5,6.5,721.23,767.38,675.08,733.85,39.36,8.5,633.72,674.97,592.46,647.76,43.02,8.4,625.0,690.91,513.16,513.16,6.42,6.1,988.7,1040.08,928.05,928.05,10.65,7.3,1204.35,1266.51,1142.19,1228.66,13.49,7.8,1313.05,1347.6,1265.32,1265.32,10.63,8.9,4441.08,4575.4,4306.76,4341.38,14.64,9.0,1337.12,1404.73,1269.52,1322.8,10.0,9.2,623.83,638.46,583.94,583.94,2.38,6.3,759.94,776.36,734.92,734.92,1.38,8.8,0.55,0.56,0.53,0.53,16.39,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2009-03-01,2009,3,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1519.0,1607.13,1430.88,1571.86,38.61,6.5,742.58,790.36,694.8,730.79,42.13,8.5,659.67,701.82,617.52,652.0,46.74,8.4,527.96,630.7,477.07,630.7,19.32,6.1,923.52,972.02,875.02,877.5,0.02,7.3,1231.81,1293.56,1170.07,1223.32,13.26,7.8,1269.74,1303.55,1235.94,1284.54,12.7,8.9,4382.14,4511.25,4253.04,4408.83,17.2,9.0,1330.34,1396.49,1264.19,1360.83,15.28,9.2,590.96,609.15,572.77,595.93,3.25,6.3,734.25,750.8,717.71,740.83,1.16,8.8,0.53,0.54,0.51,0.54,16.54,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2009-04-01,2009,4,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1566.21,1655.69,1476.72,1613.17,28.93,6.5,737.92,881.24,690.08,881.24,56.54,8.5,652.3,828.05,609.76,828.05,68.19,8.4,607.41,666.33,500.26,500.26,-7.33,6.1,853.67,898.31,777.4,777.4,-16.47,7.3,1231.74,1466.02,1170.72,1466.02,31.48,7.8,1289.5,1421.7,1256.04,1421.7,21.13,8.9,4365.5,4857.39,4235.8,4857.39,25.32,9.0,1348.2,1593.18,1279.8,1593.18,30.82,9.2,598.17,615.65,580.02,580.02,2.07,6.3,740.83,757.12,724.54,747.88,1.95,8.8,0.54,0.57,0.52,0.57,19.2,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2009-05-01,2009,5,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1587.6,1799.33,1495.38,1799.33,41.78,6.5,899.68,1000.63,844.04,1000.63,74.4,8.5,831.14,942.21,778.4,942.21,87.63,8.4,522.13,594.09,477.32,594.09,9.66,6.1,767.48,849.36,725.3,849.36,-4.12,7.3,1446.57,1525.13,1368.01,1521.62,46.07,7.8,1429.15,1516.89,1382.42,1516.89,32.43,8.9,4919.19,5301.63,4756.11,5301.63,37.25,9.0,1490.43,1736.56,1413.35,1736.56,41.34,9.2,585.18,648.08,568.13,648.08,9.96,6.3,748.06,779.88,731.96,779.88,7.69,8.8,0.58,0.63,0.56,0.63,31.25,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2009-06-01,2009,6,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1815.1,1916.61,1713.6,1782.86,56.15,6.5,1025.27,1087.86,933.21,933.21,64.74,8.5,948.34,1008.05,888.64,893.58,83.06,8.4,564.76,701.26,512.93,701.26,33.17,6.1,824.16,1082.68,773.88,1082.68,20.58,7.3,1538.3,1619.64,1456.97,1593.48,51.68,7.8,1524.88,1576.57,1473.19,1573.08,36.41,8.9,5436.0,5620.55,5251.45,5323.52,37.99,9.0,1645.27,1757.32,1563.93,1757.32,41.43,9.2,643.81,673.05,614.58,650.32,11.71,6.3,780.77,818.56,762.55,818.56,13.24,8.8,0.64,0.67,0.62,0.65,37.6,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2009-07-01,2009,7,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1695.2,1796.27,1565.05,1565.05,32.53,6.5,946.93,1005.08,888.79,904.15,60.3,8.5,905.76,962.47,842.79,842.79,70.38,8.4,729.01,783.89,598.39,598.39,10.28,6.1,1099.56,1203.91,921.05,921.05,0.72,7.3,1537.7,1622.44,1452.96,1492.74,43.91,7.8,1580.75,1633.34,1486.81,1486.81,29.53,8.9,5351.31,5532.28,5166.16,5166.16,35.26,9.0,1723.66,1805.89,1641.43,1689.56,34.65,9.2,654.07,681.01,596.8,596.8,2.26,6.3,819.8,840.67,758.64,758.64,4.94,8.8,0.66,0.68,0.6,0.6,26.99,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2009-08-01,2009,8,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1534.13,1802.26,1445.46,1802.26,44.76,6.5,913.22,975.68,856.67,975.68,69.4,8.5,849.32,907.19,795.8,907.19,83.58,8.4,579.46,622.95,535.97,566.46,4.0,6.1,977.97,1066.78,878.03,878.03,-4.97,7.3,1478.24,1557.13,1399.34,1434.32,28.9,7.8,1491.99,1543.16,1440.83,1460.01,23.26,8.9,5115.32,5288.54,4942.1,5085.65,28.89,9.0,1705.69,1785.17,1626.21,1653.01,35.85,9.2,605.65,634.19,577.11,633.51,7.18,6.3,757.49,780.62,734.36,761.81,2.03,8.8,0.6,0.62,0.57,0.61,25.6,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2009-09-01,2009,9,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1852.09,1971.61,1752.72,1971.61,33.36,6.5,988.92,1049.99,927.86,994.71,50.76,8.5,912.75,970.41,855.09,945.26,60.17,8.4,584.78,627.23,542.33,610.68,6.96,6.1,884.08,1065.41,805.91,1065.41,7.22,7.3,1419.54,1494.9,1344.18,1449.03,29.98,7.8,1464.99,1513.75,1416.22,1494.88,22.96,8.9,5066.05,5232.5,4899.61,5081.85,25.51,9.0,1671.29,1749.39,1593.19,1704.33,29.41,9.2,633.1,662.42,599.45,599.45,-0.11,6.3,761.63,784.83,739.36,784.83,6.34,8.8,0.6,0.63,0.58,0.63,23.23,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2009-10-01,2009,10,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1889.38,1998.15,1780.6,1786.35,8.19,6.5,1007.01,1069.66,937.63,937.63,41.6,8.5,954.01,1014.24,859.96,859.96,49.61,8.4,589.9,636.76,543.04,599.1,8.25,6.1,1015.7,1120.86,910.53,1054.39,14.88,7.3,1463.31,1538.93,1387.69,1403.99,25.05,7.8,1500.78,1549.26,1451.07,1451.07,21.43,8.9,5085.61,5248.31,4876.5,4876.5,19.53,9.0,1689.41,1770.36,1608.3,1608.3,33.6,9.2,606.55,637.16,579.1,637.16,4.98,6.3,785.39,808.13,762.66,775.65,4.07,8.8,0.64,0.66,0.61,0.61,17.72,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2009-11-01,2009,11,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1728.88,1827.67,1595.28,1595.28,5.22,6.5,944.0,1003.08,843.14,843.14,21.92,8.5,871.32,926.03,780.47,780.47,27.97,8.4,618.98,667.49,571.74,667.49,6.91,6.1,1086.53,1182.24,996.44,1182.24,15.6,7.3,1436.0,1508.97,1363.04,1380.06,8.79,7.8,1456.08,1502.49,1409.66,1452.51,11.71,8.9,4867.13,5023.12,4711.15,4937.51,12.39,9.0,1638.81,1715.38,1562.25,1619.69,24.49,9.2,636.66,665.41,607.91,627.95,2.98,6.3,775.54,797.22,753.86,781.97,0.76,8.8,0.61,0.63,0.59,0.6,11.22,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2009-12-01,2009,12,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1553.82,1641.97,1425.18,1425.18,-5.1,6.5,843.35,896.07,773.92,773.92,14.99,8.5,788.21,837.76,719.64,719.64,20.58,8.4,643.24,696.33,590.16,636.04,1.93,6.1,1217.67,1311.07,1124.27,1154.38,11.57,7.3,1398.56,1472.47,1327.14,1472.47,19.92,7.8,1457.81,1502.62,1413.01,1469.77,14.56,8.9,4896.49,5051.71,4741.27,4833.44,11.56,9.0,1624.07,1701.62,1546.53,1593.59,21.45,9.2,632.74,658.83,606.64,655.7,3.89,6.3,782.1,803.16,761.04,792.59,3.08,8.8,0.6,0.62,0.58,0.59,9.47,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2010-01-01,2010,1,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1406.46,1485.07,1327.85,1442.63,-8.19,6.5,771.47,819.78,723.15,792.55,11.21,8.5,728.29,773.96,682.63,749.12,17.84,8.4,659.28,711.14,607.43,627.18,-1.83,6.1,1187.42,1269.32,1105.52,1255.4,28.38,7.3,1487.05,1579.11,1410.96,1579.11,28.51,7.8,1475.48,1541.81,1431.64,1541.81,17.91,8.9,4867.48,5100.19,4717.92,5100.19,13.57,9.0,1604.48,1681.18,1527.77,1660.28,22.11,9.2,656.53,682.79,630.28,632.36,2.19,6.3,792.9,813.6,772.2,802.48,5.57,8.8,0.59,0.61,0.57,0.61,11.87,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2010-02-01,2010,2,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1465.6,1545.55,1385.64,1466.68,-5.62,6.5,793.33,843.08,743.59,793.41,8.12,8.5,752.28,799.94,704.62,726.11,12.1,8.4,605.72,657.74,547.22,547.22,6.64,6.1,1249.53,1331.45,994.57,994.57,7.17,7.3,1596.61,1678.28,1383.19,1383.19,12.58,7.8,1548.71,1595.35,1397.09,1397.09,10.41,8.9,5079.85,5239.44,4713.88,4713.88,8.58,9.0,1636.95,1717.18,1497.32,1497.32,13.19,9.2,638.6,663.15,609.16,609.16,4.32,6.3,802.8,823.14,771.32,771.32,4.95,8.8,0.62,0.63,0.57,0.57,6.44,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2010-03-01,2010,3,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1456.07,1537.8,1374.34,1508.42,-4.04,6.5,795.38,845.49,745.26,790.11,8.12,8.5,736.69,783.0,690.38,704.12,7.99,8.4,567.94,650.25,522.48,650.25,3.1,6.1,1005.99,1089.79,922.2,1051.49,19.83,7.3,1403.81,1477.57,1330.06,1420.12,16.09,7.8,1401.0,1450.51,1351.49,1412.75,9.98,8.9,4760.01,4913.57,4606.45,4789.88,8.64,9.0,1547.41,1619.39,1448.35,1448.35,6.43,9.2,615.19,638.91,591.48,625.89,5.03,6.3,770.63,790.86,750.4,783.69,5.79,8.8,0.56,0.58,0.54,0.58,7.41,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2010-04-01,2010,4,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1527.27,1637.57,1442.87,1637.57,1.51,6.5,792.62,842.83,742.41,816.15,-7.39,8.5,708.07,754.89,663.07,754.89,-8.83,8.4,621.75,673.97,538.98,538.98,7.74,6.1,1008.66,1087.02,907.63,907.63,16.75,7.3,1397.51,1472.67,1322.34,1336.65,-8.82,7.8,1417.73,1465.92,1353.2,1353.2,-4.82,8.9,4683.6,4836.37,4501.76,4501.76,-7.32,9.0,1480.23,1549.79,1410.67,1492.09,-6.35,9.2,627.79,650.55,600.29,600.29,3.49,6.3,783.86,803.92,751.17,751.17,0.44,8.8,0.58,0.6,0.55,0.56,-2.28,9.0
UGA,Uganda,Busia,Samia-bugwe,Busia,0.47,34.09,gid_4700000340900000,2010-05-01,2010,5,UGX,"beans (1 KG, Index Weight = 1), cassava_flour (1 KG, Index Weight = 0.5), cassava_flour_fao (1 Kg, Index Weight = 0.5), maize (1 KG, Index Weight = 1), maize_flour (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 0.5), millet_fao (1 Kg, Index Weight = 0.5), oil (1 L, Index Weight = 1), salt (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 0.5), sorghum_fao (1 Kg, Index Weight = 0.5)",2007-01-01,2026-07-01,18.25,28.08,0.97,0,,,,,,,,,,,,1644.73,1746.18,1553.17,1746.18,-2.95,6.5,821.02,873.14,768.89,797.61,-20.29,8.5,761.08,809.37,712.79,731.18,-22.4,8.4,565.29,607.81,522.77,525.87,-11.48,6.1,899.72,964.72,762.73,762.73,-10.2,7.3,1380.76,1451.22,1181.98,1181.98,-22.32,7.8,1357.4,1403.58,1262.14,1262.14,-16.79,8.9,4549.74,4692.87,4329.05,4329.05,-18.34,9.0,1483.97,1556.04,1411.89,1415.48,-18.49,9.2,606.55,655.02,584.54,655.02,1.07,6.3,750.41,770.44,730.38,743.11,-4.71,8.8,0.56,0.57,0.54,0.54,-13.3,9.0
